geneSymbol,diseaseName
NPAS2,"Liver Cirrhosis, Experimental"
NPAS2,Schizoaffective Disorder
NPAS2,Schizophrenia
NPAS2,Seasonal Affective Disorder
NPC1,Ataxia
NPC1,Atherosclerosis
NPC1,Liver Cirrhosis
NPC1,Liver diseases
NPC1,Obesity
NPC1,Liver Dysfunction
NPC1,Gastrointestinal Stromal Tumors
NPC1,"Fibrosis, Liver"
NPC1,"Ataxia, Sensory"
NPC1,"Ataxia, Motor"
NPC1,"Ataxia, Truncal"
NPC1,Abnormal coordination
NPC1,"Ataxia, Appendicular"
NPC1,"Tremor, Rubral"
NPC1,Atherogenesis
NPC1,Gastrointestinal Stromal Sarcoma
NPHP1,Disorder of eye
NPHP1,Renal dysplasia and retinal aplasia (disorder)
NPHP1,Nephronophthisis
NPHP1,Bardet-Biedl Syndrome
NPHP1,Ciliopathies
NPHS1,Albuminuria
NPHS1,Glomerulonephritis
NPHS1,Focal glomerulosclerosis
NPHS1,Kidney Diseases
NPHS1,Proteinuria
NPHS1,"Hyalinosis, Segmental Glomerular"
NPHS1,Renal glomerular disease
NPHS1,Hyperhomocysteinemia
NPHS1,Bright Disease
NPHS1,"NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE"
NPHS1,Glomerulopathy Assessment
NPM1,"Leukemia, Myelocytic, Acute"
NPM1,Acute Promyelocytic Leukemia
NPM1,"Lymphoma, Non-Hodgkin"
NPM1,Malignant neoplasm of stomach
NPM1,"Acute Myeloid Leukemia, M1"
NPM1,Stomach Neoplasms
NPM1,Adenocarcinoma of lung (disorder)
NPM1,Dyskeratosis Congenita
NPM1,Hereditary Diffuse Gastric Cancer
NPM1,Acute Myeloid Leukemia (AML-M2)
NPPA,Adenocarcinoma
NPPA,Anoxemia
NPPA,Anoxia
NPPA,Aortic Valve Insufficiency
NPPA,Malignant neoplasm of skin
NPPA,"Cardiomyopathy, Dilated"
NPPA,Cardiomegaly
NPPA,Heart failure
NPPA,Congestive heart failure
NPPA,Diaphragmatic Hernia
NPPA,Hypertensive disease
NPPA,Hypotension
NPPA,"Kidney Failure, Acute"
NPPA,Left-Sided Heart Failure
NPPA,Liver Cirrhosis
NPPA,Lung Neoplasms
NPPA,melanoma
NPPA,Myocardial Infarction
NPPA,Neoplasm Metastasis
NPPA,Pain
NPPA,Prostatic Neoplasms
NPPA,Skin Neoplasms
NPPA,Ureteral obstruction
NPPA,Left Ventricular Hypertrophy
NPPA,Myocardial Ischemia
NPPA,"Adenocarcinoma, Basal Cell"
NPPA,"Adenocarcinoma, Oxyphilic"
NPPA,"Carcinoma, Cribriform"
NPPA,"Carcinoma, Granular Cell"
NPPA,"Adenocarcinoma, Tubular"
NPPA,"Pain, Burning"
NPPA,Ache
NPPA,Radiating pain
NPPA,"Heart Failure, Right-Sided"
NPPA,"Fibrosis, Liver"
NPPA,Hypoxia
NPPA,Malignant neoplasm of lung
NPPA,Malignant neoplasm of prostate
NPPA,"Pain, Splitting"
NPPA,"Pain, Crushing"
NPPA,Ventricular Remodeling
NPPA,Left Ventricle Remodeling
NPPA,Hypoxemia
NPPA,"Pain, Migratory"
NPPA,"Suffering, Physical"
NPPA,"Heart Failure, Diastolic"
NPPA,Cardiac Hypertrophy
NPPA,"Cardiomyopathy, Familial Idiopathic"
NPPA,Acute Kidney Insufficiency
NPPA,"ATRIAL FIBRILLATION, FAMILIAL, 1 (disorder)"
NPPA,Myocardial Failure
NPPA,Heart Decompensation
NPPA,Acute kidney injury
NPPB,"Anemia, Sickle Cell"
NPPB,Aortic Valve Insufficiency
NPPB,Atrial Fibrillation
NPPB,"Cardiomyopathy, Dilated"
NPPB,Cardiovascular Diseases
NPPB,Coronary Arteriosclerosis
NPPB,Congenital Heart Defects
NPPB,Heart Diseases
NPPB,Cardiomegaly
NPPB,Heart failure
NPPB,Congestive heart failure
NPPB,Hypertensive disease
NPPB,Pulmonary Hypertension
NPPB,Hypotension
NPPB,Inflammation
NPPB,Left-Sided Heart Failure
NPPB,Pain
NPPB,"Cardiomyopathies, Primary"
NPPB,"Myocardial Diseases, Secondary"
NPPB,Ureteral obstruction
NPPB,"Tachycardia, Ventricular"
NPPB,"Pain, Burning"
NPPB,Ache
NPPB,Radiating pain
NPPB,Paroxysmal atrial fibrillation
NPPB,"Heart Failure, Right-Sided"
NPPB,"Ventricular Dysfunction, Left"
NPPB,"Pain, Splitting"
NPPB,"Pain, Crushing"
NPPB,Ventricular Remodeling
NPPB,Left Ventricle Remodeling
NPPB,"Pain, Migratory"
NPPB,"Suffering, Physical"
NPPB,Cardiotoxicity
NPPB,Cardiomyopathies
NPPB,Cardiac Hypertrophy
NPPB,"Cardiomyopathy, Familial Idiopathic"
NPPB,Coronary Artery Disease
NPPB,Myocardial Failure
NPPB,Heart Decompensation
NPPB,Persistent atrial fibrillation
NPPB,Cerebral Hemorrhage
NPPB,familial atrial fibrillation
NPPC,"Bone Diseases, Developmental"
NPPC,Growth Disorders
NPPC,Ureteral obstruction
NPPC,"Hyperkinesia, Generalized"
NPPC,Hyperkinesia
NPR1,Fibrosis
NPR1,Cardiomegaly
NPR1,Heart failure
NPR1,Congestive heart failure
NPR1,Hypertensive disease
NPR1,Kidney Diseases
NPR1,Left-Sided Heart Failure
NPR1,Pain
NPR1,"Pain, Burning"
NPR1,Ache
NPR1,Radiating pain
NPR1,"Heart Failure, Right-Sided"
NPR1,"Pain, Splitting"
NPR1,"Pain, Crushing"
NPR1,"Pain, Migratory"
NPR1,"Suffering, Physical"
NPR1,Cardiac Hypertrophy
NPR1,Cirrhosis
NPR1,Myocardial Failure
NPR1,Heart Decompensation
NPR2,Disproportionate short stature
NPR3,Prostatic Neoplasms
NPR3,Weight Gain
NPR3,Malignant neoplasm of prostate
NPTX2,Substance Withdrawal Syndrome
NPTX2,Drug Withdrawal Symptoms
NPTX2,Withdrawal Symptoms
NPY1R,Anxiety Disorders
NPY1R,Endogenous depression
NPY1R,Depressive disorder
NPY1R,Diastematomyelia
NPY1R,Melancholia
NPY1R,Neural Tube Defects
NPY1R,Neurenteric Cyst
NPY1R,Obesity
NPY1R,"Psychoses, Drug"
NPY1R,"Psychoses, Substance-Induced"
NPY1R,Psychotic Disorders
NPY1R,Schizophrenia
NPY1R,Unipolar Depression
NPY1R,Tethered Cord Syndrome
NPY1R,Depressive Syndrome
NPY1R,Iniencephaly
NPY1R,Craniorachischisis
NPY1R,Amphetamine-Related Disorders
NPY1R,Amphetamine Addiction
NPY1R,Amphetamine Abuse
NPY1R,Exencephaly
NPY1R,"Depression, Neurotic"
NPY1R,Spinal Cord Myelodysplasia
NPY1R,Nonorganic psychosis
NPY1R,"Anxiety States, Neurotic"
NPY1R,Acrania
NPY1R,Anxiety neurosis (finding)
NPY2R,Alcohol Use Disorder
NPY2R,"Alcoholic Intoxication, Chronic"
NPY2R,Cocaine Abuse
NPY2R,Epilepsy
NPY2R,"Epilepsy, Temporal Lobe"
NPY2R,Uncinate Epilepsy
NPY2R,Substance Withdrawal Syndrome
NPY2R,Alcohol abuse
NPY2R,Drug Withdrawal Symptoms
NPY2R,"Epilepsy, Cryptogenic"
NPY2R,Withdrawal Symptoms
NPY2R,Aura
NPY2R,Cocaine-Related Disorders
NPY2R,"Epilepsy, Benign Psychomotor, Childhood"
NPY2R,"Epilepsy, Lateral Temporal"
NPY2R,Mood Disorders
NPY2R,Cocaine Dependence
NPY2R,Awakening Epilepsy
NPY5R,"Alcoholic Intoxication, Chronic"
NPY5R,Obesity
NPY5R,Alcohol abuse
SLC11A2,Colorectal Carcinoma
SLC11A2,Hemochromatosis
SLC11A2,Liver neoplasms
SLC11A2,Malignant neoplasm of liver
SLC11A2,Hereditary hemochromatosis
NRAS,Malignant Neoplasms
NRAS,Non-Small Cell Lung Carcinoma
NRAS,Colorectal Carcinoma
NRAS,Colorectal Neoplasms
NRAS,leukemia
NRAS,"Leukemia, Myelocytic, Acute"
NRAS,"Myeloid Leukemia, Chronic"
NRAS,Acute Promyelocytic Leukemia
NRAS,Lymphoma
NRAS,melanoma
NRAS,Multiple Myeloma
NRAS,"Acute Myeloid Leukemia, M1"
NRAS,"Neoplasms, Experimental"
NRAS,Neuroblastoma
NRAS,Noonan Syndrome
NRAS,Splenomegaly
NRAS,Thyroid Neoplasm
NRAS,"Turner Syndrome, Male"
NRAS,B-Cell Lymphomas
NRAS,Cutaneous Melanoma
NRAS,Adenocarcinoma of lung (disorder)
NRAS,LEOPARD Syndrome
NRAS,Papillary thyroid carcinoma
NRAS,Gastric Adenocarcinoma
NRAS,Juvenile Myelomonocytic Leukemia
NRAS,Thyroid carcinoma
NRAS,Costello syndrome (disorder)
NRAS,Cardiomyopathies
NRAS,Cardio-facio-cutaneous syndrome
NRAS,Adenocarcinoma of large intestine
NRAS,Female Pseudo-Turner Syndrome
NRAS,Noonan syndrome-like disorder with loose anagen hair
NRAS,Acute Myeloid Leukemia (AML-M2)
NRAS,Noonan-Like Syndrome With Loose Anagen Hair
NRAS,Noonan Syndrome 1
NRCAM,Autistic Disorder
NRCAM,Malignant neoplasm of breast
NRCAM,Colorectal Carcinoma
NRCAM,Colorectal Neoplasms
NRCAM,Drug abuse
NRCAM,Drug habituation
NRCAM,Drug Use Disorders
NRCAM,"Organic Mental Disorders, Substance-Induced"
NRCAM,Substance Dependence
NRCAM,Substance Use Disorders
NRCAM,Substance-Related Disorders
NRCAM,Breast Carcinoma
NRCAM,Substance abuse problem
NRCAM,"Mammary Neoplasms, Human"
NRCAM,Mammary Neoplasms
NRCAM,Drug Dependence
NRCAM,Prescription Drug Abuse
NRCAM,"Mammary Carcinoma, Human"
NRDC,"Alcoholic Intoxication, Chronic"
NRGN,Bipolar Disorder
NRGN,Cocaine Abuse
NRGN,Schizophrenia
NRL,Disorder of eye
NRL,Retinal Degeneration
NRL,Retinitis Pigmentosa
YBX1,Malignant neoplasm of breast
YBX1,Malignant tumor of colon
YBX1,Colonic Neoplasms
YBX1,"Liver Cirrhosis, Experimental"
YBX1,"Neoplasm Recurrence, Local"
YBX1,Breast Carcinoma
YBX1,"Mammary Neoplasms, Human"
YBX1,Mammary Neoplasms
YBX1,"Mammary Carcinoma, Human"
NSF,Seizures
NSF,Global developmental delay
NSF,Cocaine Dependence
NSF,Intellectual Disability
NT5E,"Liver Cirrhosis, Experimental"
NT5E,Malignant neoplasm of stomach
NT5E,Stomach Neoplasms
NT5E,Hereditary Diffuse Gastric Cancer
NTF3,Autistic Disorder
NTF3,Diabetic Neuropathies
NTF3,Down Syndrome
NTF3,Tonic-Clonic Epilepsy
NTF3,Hyperalgesia
NTF3,Nerve Degeneration
NTF3,Schizophrenia
NTF3,Status Epilepticus
NTF3,Unipolar Depression
NTF3,Petit mal status
NTF3,Symmetric Diabetic Proximal Motor Neuropathy
NTF3,Asymmetric Diabetic Proximal Motor Neuropathy
NTF3,Diabetic Mononeuropathy
NTF3,Diabetic Polyneuropathies
NTF3,Diabetic Amyotrophy
NTF3,Diabetic Autonomic Neuropathy
NTF3,Grand Mal Status Epilepticus
NTF3,Complex Partial Status Epilepticus
NTF3,Diabetic Asymmetric Polyneuropathy
NTF3,"Down Syndrome, Partial Trisomy 21"
NTF3,"Trisomy 21, Meiotic Nondisjunction"
NTF3,Allodynia
NTF3,Mood Disorders
NTF3,Diabetic Neuralgia
NTF3,"Trisomy 21, Mitotic Nondisjunction"
NTF3,Cryptogenic Tonic-Clonic Epilepsy
NTF3,"Epilepsy, Tonic-Clonic, Familial"
NTF3,"Epilepsy, Tonic-Clonic, Symptomatic"
NTF3,"Hyperalgesia, Primary"
NTF3,"Hyperalgesia, Secondary"
NTF3,Tactile Allodynia
NTF3,"Hyperalgesia, Thermal"
NTF3,"Status Epilepticus, Subclinical"
NTF3,Non-Convulsive Status Epilepticus
NTF3,Simple Partial Status Epilepticus
NTF3,Major Depressive Disorder
NTF3,hearing impairment
NTF3,Mechanical Allodynia
NTF4,Autistic Disorder
NTF4,Profound Mental Retardation
NTF4,"Mental Retardation, Psychosocial"
NTF4,Nerve Degeneration
NTF4,Mental deficiency
NTF4,Intellectual Disability
NTHL1,Colorectal Carcinoma
NTHL1,Adenomatous Polyposis Coli
NTHL1,"Polyposis, Adenomatous Intestinal"
NTHL1,Familial Intestinal Polyposis
NTRK1,Bipolar Disorder
NTRK1,"Depression, Bipolar"
NTRK1,Glioma
NTRK1,Manic Disorder
NTRK1,Neuralgia
NTRK1,Neuroblastoma
NTRK1,"Psychosis, Brief Reactive"
NTRK1,Psychotic Disorders
NTRK1,Schizoaffective Disorder
NTRK1,Schizophrenia
NTRK1,Schizophreniform Disorders
NTRK1,"Neuralgia, Supraorbital"
NTRK1,"Neuralgia, Vidian"
NTRK1,"Neuralgia, Atypical"
NTRK1,"Neuralgia, Stump"
NTRK1,Papillary thyroid carcinoma
NTRK1,mixed gliomas
NTRK1,Lung Injury
NTRK1,Manic
NTRK1,"Neuralgia, Perineal"
NTRK1,"Neuralgia, Iliohypogastric Nerve"
NTRK1,Malignant Glioma
NTRK1,Inherited neuropathies
NTRK1,"Neuralgia, Ilioinguinal"
NTRK1,Nerve Pain
NTRK1,Paroxysmal Nerve Pain
NTRK1,Lewy Body Disease
NTRK1,Adenocarcinoma of large intestine
NTRK1,Ovarian Serous Adenocarcinoma
NTRK1,Chronic Lung Injury
NTRK2,"Alcoholic Intoxication, Chronic"
NTRK2,Astrocytoma
NTRK2,Autistic Disorder
NTRK2,Bipolar Disorder
NTRK2,"Depression, Bipolar"
NTRK2,Developmental Disabilities
NTRK2,Cocaine Abuse
NTRK2,Mental Depression
NTRK2,Depressive disorder
NTRK2,Glioma
NTRK2,Manic Disorder
NTRK2,Neuroblastoma
NTRK2,Obesity
NTRK2,Schizophrenia
NTRK2,Paranoid Schizophrenia
NTRK2,West Syndrome
NTRK2,Status Epilepticus
NTRK2,Unipolar Depression
NTRK2,Child Development Deviations
NTRK2,"Child Development Disorders, Specific"
NTRK2,Adenocarcinoma of lung (disorder)
NTRK2,Subependymal Giant Cell Astrocytoma
NTRK2,Cocaine-Related Disorders
NTRK2,mixed gliomas
NTRK2,Petit mal status
NTRK2,Juvenile Pilocytic Astrocytoma
NTRK2,Diffuse Astrocytoma
NTRK2,Grand Mal Status Epilepticus
NTRK2,Anaplastic astrocytoma
NTRK2,Protoplasmic astrocytoma
NTRK2,Gemistocytic astrocytoma
NTRK2,Fibrillary Astrocytoma
NTRK2,Pilocytic Astrocytoma
NTRK2,Childhood Cerebral Astrocytoma
NTRK2,Manic
NTRK2,Complex Partial Status Epilepticus
NTRK2,Mood Disorders
NTRK2,Mixed oligoastrocytoma
NTRK2,Malignant Glioma
NTRK2,Cocaine Dependence
NTRK2,Carcinoma of lung
NTRK2,Cerebral Astrocytoma
NTRK2,Intracranial Astrocytoma
NTRK2,"Hyperkinesia, Generalized"
NTRK2,"Status Epilepticus, Subclinical"
NTRK2,Non-Convulsive Status Epilepticus
NTRK2,Simple Partial Status Epilepticus
NTRK2,Lewy Body Disease
NTRK2,Major Depressive Disorder
NTRK2,Grade I Astrocytoma
NTRK2,Hyperkinesia
NTRK3,Endometriosis
NTRK3,Glioma
NTRK3,Hirschsprung Disease
NTRK3,"Leukemia, Myelocytic, Acute"
NTRK3,"Acute Myeloid Leukemia, M1"
NTRK3,Schizophrenia
NTRK3,Status Epilepticus
NTRK3,Unipolar Depression
NTRK3,Adenocarcinoma of lung (disorder)
NTRK3,Papillary thyroid carcinoma
NTRK3,mixed gliomas
NTRK3,Endometrioma
NTRK3,Petit mal status
NTRK3,Gastric Adenocarcinoma
NTRK3,Grand Mal Status Epilepticus
NTRK3,Large cell carcinoma of lung
NTRK3,Complex Partial Status Epilepticus
NTRK3,Mood Disorders
NTRK3,Malignant Glioma
NTRK3,Carcinoma of lung
NTRK3,"Status Epilepticus, Subclinical"
NTRK3,Non-Convulsive Status Epilepticus
NTRK3,Simple Partial Status Epilepticus
NTRK3,Major Depressive Disorder
NTRK3,Acute Myeloid Leukemia (AML-M2)
ROR1,Bipolar Disorder
ROR1,Malignant neoplasm of breast
ROR1,Neoplasm Metastasis
ROR1,Metastatic melanoma
ROR1,Conventional (Clear Cell) Renal Cell Carcinoma
ROR1,Breast Carcinoma
ROR1,"Mammary Neoplasms, Human"
ROR1,Adenocarcinoma of large intestine
ROR1,Ovarian Mucinous Adenocarcinoma
ROR1,Mammary Neoplasms
ROR1,Nonsyndromic Deafness
ROR1,"Mammary Carcinoma, Human"
ROR2,Disproportionate short stature
ROR2,Adenocarcinoma of large intestine
DDR2,Squamous cell carcinoma
DDR2,Squamous cell carcinoma of lung
DDR2,Adenocarcinoma of lung (disorder)
DDR2,Large cell carcinoma of lung
DDR2,Disproportionate short stature
NTS,"Alcoholic Intoxication, Chronic"
NTS,Catalepsy
NTS,Mental Depression
NTS,Depressive disorder
NTS,Schizophrenia
NTS,Waxy flexibility
NTS,Bradycardia
NTS,Mood Disorders
NTS,"Hyperkinesia, Generalized"
NTS,Hyperkinesia
NTSR1,"Alcoholic Intoxication, Chronic"
NTSR1,Pain
NTSR1,Schizophrenia
NTSR1,"Pain, Burning"
NTSR1,Ache
NTSR1,Radiating pain
NTSR1,"Pain, Splitting"
NTSR1,"Pain, Crushing"
NTSR1,Mood Disorders
NTSR1,"Pain, Migratory"
NTSR1,"Suffering, Physical"
NTSR1,Autism Spectrum Disorders
NUCB1,Toxic Epidermal Necrolysis
NUCB1,Stevens-Johnson Syndrome
NUCB1,Drug-Induced Stevens Johnson Syndrome
NUCB1,Mycoplasma-Induced Stevens-Johnson Syndrome
NUCB1,Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum
NUCB2,Prostatic Neoplasms
NUCB2,Malignant neoplasm of prostate
NUMA1,Acute Promyelocytic Leukemia
NUMA1,"Dermatitis, Allergic Contact"
NUP88,HIV Infections
NUP88,HIV Coinfection
NUP98,Anemia
NUP98,Malignant neoplasm of breast
NUP98,"Leukemia, Myelocytic, Acute"
NUP98,"Acute Myeloid Leukemia, M1"
NUP98,Neutropenia
NUP98,Acute Myeloid Leukemia (AML-M2)
NR4A2,"Alcoholic Intoxication, Chronic"
NR4A2,"Arthritis, Psoriatic"
NR4A2,Autistic Disorder
NR4A2,Bipolar Disorder
NR4A2,Cocaine Abuse
NR4A2,Colorectal Carcinoma
NR4A2,Colorectal Neoplasms
NR4A2,Schizophrenia
NR4A2,Dermatologic disorders
NR4A2,Unipolar Depression
NR4A2,Juvenile-Onset Still Disease
NR4A2,Abnormal behavior
NR4A2,"Arsenic Poisoning, Inorganic"
NR4A2,"Nervous System, Organic Arsenic Poisoning"
NR4A2,Arsenic Poisoning
NR4A2,Arsenic Encephalopathy
NR4A2,Arsenic Induced Polyneuropathy
NR4A2,Major Depressive Disorder
NR4A2,"PARKINSON DISEASE, LATE-ONSET"
NR4A2,Juvenile arthritis
NR4A2,Intellectual Disability
NR4A2,Juvenile psoriatic arthritis
NR4A2,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
NR4A2,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
GPR143,Disorder of eye
OAS1,Influenza
OAS2,Mental Depression
OAS2,Depressive disorder
OAS2,Influenza
OAS2,Unipolar Depression
OAS2,Drug-induced depressive state
OAS2,Major Depressive Disorder
OAS3,Influenza
OAT,Disorder of eye
OAT,"Liver Cirrhosis, Experimental"
OAT,Liver neoplasms
OAT,Malignant neoplasm of liver
OAT,Necrotizing Enterocolitis
TBC1D25,Mood Disorders
OCA2,Malignant neoplasm of breast
OCA2,Disorder of eye
ODC1,Alopecia
ODC1,Malignant tumor of colon
ODC1,Malignant neoplasm of skin
ODC1,Colonic Neoplasms
ODC1,Colorectal Carcinoma
ODC1,Colorectal Neoplasms
ODC1,HIV Infections
ODC1,Papilloma
ODC1,Skin Neoplasms
ODC1,"Papilloma, Squamous Cell"
ODC1,Papillomatosis
ODC1,Macrocephaly
ODC1,Global developmental delay
ODC1,Intellectual Disability
ODC1,HIV Coinfection
OGDH,"Hepatitis, Toxic"
OGDH,Drug-Induced Liver Disease
OGDH,"Hepatitis, Drug-Induced"
OGDH,Drug-Induced Acute Liver Injury
OGDH,Chemical and Drug Induced Liver Injury
OGDH,Chemically-Induced Liver Toxicity
OGG1,Adenocarcinoma
OGG1,Autosome Abnormalities
OGG1,Brain Diseases
OGG1,Renal Cell Carcinoma
OGG1,Chromosome Aberrations
OGG1,"Diabetes Mellitus, Non-Insulin-Dependent"
OGG1,Heart Diseases
OGG1,HIV Infections
OGG1,Huntington Disease
OGG1,Hyperplasia
OGG1,Male infertility
OGG1,Lung Neoplasms
OGG1,Lymphoma
OGG1,Nerve Degeneration
OGG1,Obesity
OGG1,Prenatal Exposure Delayed Effects
OGG1,Prostatic Neoplasms
OGG1,Dermatologic disorders
OGG1,Encephalopathies
OGG1,Premature Birth
OGG1,Adenocarcinoma of lung (disorder)
OGG1,"Adenocarcinoma, Basal Cell"
OGG1,"Adenocarcinoma, Oxyphilic"
OGG1,"Carcinoma, Cribriform"
OGG1,"Carcinoma, Granular Cell"
OGG1,"Adenocarcinoma, Tubular"
OGG1,Malignant neoplasm of lung
OGG1,Conventional (Clear Cell) Renal Cell Carcinoma
OGG1,Malignant neoplasm of prostate
OGG1,"Huntington Disease, Late Onset"
OGG1,Akinetic-Rigid Variant of Huntington Disease
OGG1,Juvenile Huntington Disease
OGG1,"Subfertility, Male"
OGG1,Male sterility
OGG1,Chromophobe Renal Cell Carcinoma
OGG1,Sarcomatoid Renal Cell Carcinoma
OGG1,Collecting Duct Carcinoma of the Kidney
OGG1,Papillary Renal Cell Carcinoma
OGG1,HIV Coinfection
OGN,Neoplasm Metastasis
OLR1,Heart failure
OLR1,Congestive heart failure
OLR1,Hypertensive disease
OLR1,Left-Sided Heart Failure
OLR1,Myocardial Infarction
OLR1,"Cardiomyopathies, Primary"
OLR1,"Myocardial Diseases, Secondary"
OLR1,Juvenile-Onset Still Disease
OLR1,"Heart Failure, Right-Sided"
OLR1,Cardiomyopathies
OLR1,Myocardial Failure
OLR1,Heart Decompensation
OLR1,Juvenile arthritis
OLR1,Juvenile psoriatic arthritis
OLR1,"Polyarthritis, Juvenile, Rheumatoid Factor Negative"
OLR1,"Polyarthritis, Juvenile, Rheumatoid Factor Positive"
OPA1,Disorder of eye
OPA1,Degenerative polyarthritis
OPA1,Schizophrenia
OPA1,Osteoarthrosis Deformans
OPA1,Ventricular Remodeling
OPA1,Left Ventricle Remodeling
OPCML,Ovarian Carcinoma
OPCML,Schizophrenia
OPCML,Neoplasm of uncertain or unknown behavior of ovary
OPCML,ovarian neoplasm
OPCML,Malignant neoplasm of ovary
TNFRSF11B,"Osteoporosis, Age-Related"
TNFRSF11B,"Arthritis, Adjuvant-Induced"
TNFRSF11B,Rheumatoid Arthritis
TNFRSF11B,Bone Resorption
TNFRSF11B,Hyperalgesia
TNFRSF11B,Hypercalcemia
TNFRSF11B,Inflammation
TNFRSF11B,Milk-Alkali Syndrome
TNFRSF11B,Osteoporosis
TNFRSF11B,"Osteoporosis, Senile"
TNFRSF11B,Uremia
TNFRSF11B,Allodynia
TNFRSF11B,"Hyperalgesia, Primary"
TNFRSF11B,"Hyperalgesia, Secondary"
TNFRSF11B,Tactile Allodynia
TNFRSF11B,"Hyperalgesia, Thermal"
TNFRSF11B,Post-Traumatic Osteoporosis
TNFRSF11B,"Arthritis, Collagen-Induced"
TNFRSF11B,"Arthritis, Experimental"
TNFRSF11B,Mechanical Allodynia
OPHN1,"Mental Retardation, X-Linked"
OPRD1,"Alcoholic Intoxication, Chronic"
OPRD1,Drug abuse
OPRD1,Drug habituation
OPRD1,Drug Use Disorders
OPRD1,Epilepsy
OPRD1,"Organic Mental Disorders, Substance-Induced"
OPRD1,Substance Dependence
OPRD1,Substance Use Disorders
OPRD1,Substance Withdrawal Syndrome
OPRD1,Drug Withdrawal Symptoms
OPRD1,"Epilepsy, Cryptogenic"
OPRD1,Withdrawal Symptoms
OPRD1,Aura
OPRD1,Substance-Related Disorders
OPRD1,Cocaine Dependence
OPRD1,Substance abuse problem
OPRD1,Awakening Epilepsy
OPRD1,Drug Dependence
OPRD1,Prescription Drug Abuse
OPRK1,"Alcoholic Intoxication, Chronic"
OPRK1,Cardiac Arrhythmia
OPRK1,Cocaine Abuse
OPRK1,Mental Depression
OPRK1,Depressive disorder
OPRK1,Jacksonian Seizure
OPRK1,Pain
OPRK1,Seizures
OPRK1,Substance Withdrawal Syndrome
OPRK1,Drug Withdrawal Symptoms
OPRK1,Withdrawal Symptoms
OPRK1,Complex partial seizures
OPRK1,Anhedonia
OPRK1,"Pain, Burning"
OPRK1,Ache
OPRK1,Radiating pain
OPRK1,Generalized seizures
OPRK1,Clonic Seizures
OPRK1,Cocaine-Related Disorders
OPRK1,Visual seizure
OPRK1,Tonic Seizures
OPRK1,Epileptic drop attack
OPRK1,"Seizures, Somatosensory"
OPRK1,"Seizures, Auditory"
OPRK1,Olfactory seizure
OPRK1,Gustatory seizure
OPRK1,Vertiginous seizure
OPRK1,"Pain, Splitting"
OPRK1,"Pain, Crushing"
OPRK1,Tonic - clonic seizures
OPRK1,Mood Disorders
OPRK1,Cocaine Dependence
OPRK1,Non-epileptic convulsion
OPRK1,Single Seizure
OPRK1,Atonic Absence Seizures
OPRK1,"Pain, Migratory"
OPRK1,"Suffering, Physical"
OPRK1,Convulsive Seizures
OPRK1,"Seizures, Focal"
OPRK1,"Seizures, Sensory"
OPRK1,Nonepileptic Seizures
OPRK1,Convulsions
OPRK1,Absence Seizures
OPRK1,Epileptic Seizures
OPRK1,Myoclonic Seizures
OPRK1,Generalized Absence Seizures
OPRL1,"Alcoholic Intoxication, Chronic"
OPRL1,Cardiac Arrhythmia
OPRL1,Substance Withdrawal Syndrome
OPRL1,Drug Withdrawal Symptoms
OPRL1,Withdrawal Symptoms
OPRM1,Alcohol Use Disorder
OPRM1,Alcoholic Intoxication
OPRM1,"Alcoholic Intoxication, Chronic"
OPRM1,Cocaine Abuse
OPRM1,Mental Depression
OPRM1,Depressive disorder
OPRM1,Drug abuse
OPRM1,Drug habituation
OPRM1,Drug Use Disorders
OPRM1,Epilepsy
OPRM1,Hepatic Coma
OPRM1,Hepatic Encephalopathy
OPRM1,Hepatitis C
OPRM1,Hyperalgesia
OPRM1,Jacksonian Seizure
OPRM1,Movement Disorders
OPRM1,Neuralgia
OPRM1,"Organic Mental Disorders, Substance-Induced"
OPRM1,"Psychoses, Drug"
OPRM1,"Psychoses, Substance-Induced"
OPRM1,Psychotic Disorders
OPRM1,Respiratory Insufficiency
OPRM1,Schizophrenia
OPRM1,Seizures
OPRM1,Substance Dependence
OPRM1,Substance Use Disorders
OPRM1,"Neuralgia, Supraorbital"
OPRM1,"Neuralgia, Vidian"
OPRM1,Alcohol abuse
OPRM1,"Epilepsy, Cryptogenic"
OPRM1,Complex partial seizures
OPRM1,"Neuralgia, Atypical"
OPRM1,"Neuralgia, Stump"
OPRM1,Generalized seizures
OPRM1,Clonic Seizures
OPRM1,Respiratory Depression
OPRM1,Aura
OPRM1,Amphetamine-Related Disorders
OPRM1,Cocaine-Related Disorders
OPRM1,Amphetamine Addiction
OPRM1,Amphetamine Abuse
OPRM1,Substance-Related Disorders
OPRM1,Etat Marbre
OPRM1,Visual seizure
OPRM1,Tonic Seizures
OPRM1,Epileptic drop attack
OPRM1,Nonorganic psychosis
OPRM1,"Seizures, Somatosensory"
OPRM1,"Seizures, Auditory"
OPRM1,Olfactory seizure
OPRM1,Gustatory seizure
OPRM1,Vertiginous seizure
OPRM1,"Neuralgia, Perineal"
OPRM1,"Neuralgia, Iliohypogastric Nerve"
OPRM1,Allodynia
OPRM1,Tonic - clonic seizures
OPRM1,Cocaine Dependence
